bit_position,zeros_count,ones_count,majority,stability
1149,20,0,0,1.0
1150,20,0,0,1.0
1151,0,20,1,1.0
1152,0,20,1,1.0
1153,0,20,1,1.0
1154,20,0,0,1.0
1155,9,11,1,0.55
1156,20,0,0,1.0
1157,0,20,1,1.0
1158,0,20,1,1.0
1159,18,2,0,0.9
1160,19,1,0,0.95
1161,20,0,0,1.0
1162,4,16,1,0.8
1163,0,20,1,1.0
1164,6,14,1,0.7
1165,19,1,0,0.95
1166,15,5,0,0.75
1167,19,1,0,0.95
1168,18,2,0,0.9
1169,18,2,0,0.9
1170,1,19,1,0.95
1171,20,0,0,1.0
1172,0,20,1,1.0
1173,20,0,0,1.0
1174,20,0,0,1.0
1175,20,0,0,1.0
1176,20,0,0,1.0
1177,20,0,0,1.0
1178,4,16,1,0.8
1179,1,19,1,0.95
1180,1,19,1,0.95
1181,3,17,1,0.85
1182,1,19,1,0.95
1183,0,20,1,1.0
1184,20,0,0,1.0
1185,20,0,0,1.0
1186,0,20,1,1.0
1187,0,20,1,1.0
1188,20,0,0,1.0
1189,20,0,0,1.0
1190,0,20,1,1.0
1191,20,0,0,1.0
1192,0,20,1,1.0
1193,20,0,0,1.0
1194,20,0,0,1.0
1195,20,0,0,1.0
1196,0,20,1,1.0
1197,20,0,0,1.0
1198,1,19,1,0.95
1199,18,2,0,0.9
1200,0,20,1,1.0
1201,20,0,0,1.0
1202,19,1,0,0.95
1203,19,1,0,0.95
1204,0,20,1,1.0
1205,20,0,0,1.0
1206,0,20,1,1.0
1207,0,20,1,1.0
1208,0,20,1,1.0
1209,20,0,0,1.0
1210,0,20,1,1.0
1211,0,20,1,1.0
1212,0,20,1,1.0
1213,0,20,1,1.0
1214,6,14,1,0.7
1215,17,3,0,0.85
1216,1,19,1,0.95
1217,0,20,1,1.0
1218,20,0,0,1.0
1219,0,20,1,1.0
1220,20,0,0,1.0
1221,0,20,1,1.0
1222,18,2,0,0.9
1223,20,0,0,1.0
1224,20,0,0,1.0
1225,20,0,0,1.0
1226,18,2,0,0.9
1227,0,20,1,1.0
1228,20,0,0,1.0
1229,6,14,1,0.7
1230,8,12,1,0.6
1231,0,20,1,1.0
1232,20,0,0,1.0
1233,20,0,0,1.0
1234,20,0,0,1.0
1235,0,20,1,1.0
1236,20,0,0,1.0
1237,18,2,0,0.9
1238,20,0,0,1.0
1239,20,0,0,1.0
1240,20,0,0,1.0
1241,20,0,0,1.0
1242,20,0,0,1.0
1243,20,0,0,1.0
1244,20,0,0,1.0
1245,0,20,1,1.0
1246,0,20,1,1.0
1247,0,20,1,1.0
1248,20,0,0,1.0
1249,0,20,1,1.0
1250,0,20,1,1.0
1251,18,2,0,0.9
1252,20,0,0,1.0
1253,0,20,1,1.0
1254,15,5,0,0.75
1255,20,0,0,1.0
1256,1,19,1,0.95
1257,20,0,0,1.0
1258,19,1,0,0.95
1259,20,0,0,1.0
1260,20,0,0,1.0
1261,13,7,0,0.65
1262,20,0,0,1.0
1263,8,12,1,0.6
1264,20,0,0,1.0
1265,0,20,1,1.0
1266,20,0,0,1.0
1267,0,20,1,1.0
1268,6,14,1,0.7
1269,0,20,1,1.0
1270,0,20,1,1.0
1271,0,20,1,1.0
1272,0,20,1,1.0
1273,20,0,0,1.0
1274,20,0,0,1.0
1275,20,0,0,1.0
1276,0,20,1,1.0
1277,2,18,1,0.9
1278,0,20,1,1.0
1279,1,19,1,0.95
1280,0,20,1,1.0
1281,0,20,1,1.0
1282,0,20,1,1.0
1283,20,0,0,1.0
1284,20,0,0,1.0
1285,12,8,0,0.6
1286,20,0,0,1.0
1287,0,20,1,1.0
1288,20,0,0,1.0
1289,20,0,0,1.0
1290,20,0,0,1.0
1291,14,6,0,0.7
1292,0,20,1,1.0
1293,0,20,1,1.0
1294,20,0,0,1.0
1295,0,20,1,1.0
1296,20,0,0,1.0
1297,1,19,1,0.95
1298,19,1,0,0.95
1299,20,0,0,1.0
1300,20,0,0,1.0
1301,0,20,1,1.0
1302,0,20,1,1.0
1303,0,20,1,1.0
1304,2,18,1,0.9
1305,20,0,0,1.0
1306,0,20,1,1.0
1307,20,0,0,1.0
1308,1,19,1,0.95
1309,20,0,0,1.0
1310,0,20,1,1.0
1311,19,1,0,0.95
1312,20,0,0,1.0
1313,20,0,0,1.0
1314,0,20,1,1.0
1315,0,20,1,1.0
1316,20,0,0,1.0
1317,0,20,1,1.0
1318,0,20,1,1.0
1319,20,0,0,1.0
1320,0,20,1,1.0
1321,0,20,1,1.0
1322,0,20,1,1.0
1323,0,20,1,1.0
1324,20,0,0,1.0
1325,0,20,1,1.0
1326,0,20,1,1.0
1327,0,20,1,1.0
1328,8,12,1,0.6
1329,20,0,0,1.0
1330,0,20,1,1.0
1331,1,19,1,0.95
1332,20,0,0,1.0
1333,20,0,0,1.0
1334,0,20,1,1.0
1335,18,2,0,0.9
1336,20,0,0,1.0
1337,20,0,0,1.0
1338,20,0,0,1.0
1339,0,20,1,1.0
1340,20,0,0,1.0
1341,20,0,0,1.0
1342,20,0,0,1.0
1343,20,0,0,1.0
1344,20,0,0,1.0
1345,19,1,0,0.95
1346,20,0,0,1.0
1347,0,20,1,1.0
1348,6,14,1,0.7
1349,20,0,0,1.0
1350,0,20,1,1.0
1351,0,20,1,1.0
1352,17,3,0,0.85
1353,0,20,1,1.0
1354,0,20,1,1.0
1355,0,20,1,1.0
1356,1,19,1,0.95
1357,0,20,1,1.0
1358,20,0,0,1.0
1359,1,19,1,0.95
1360,11,9,0,0.55
1361,1,19,1,0.95
1362,0,20,1,1.0
1363,1,19,1,0.95
1364,19,1,0,0.95
1365,20,0,0,1.0
1366,0,20,1,1.0
1367,0,20,1,1.0
1368,12,8,0,0.6
1369,0,20,1,1.0
1370,4,16,1,0.8
1371,15,5,0,0.75
1372,19,1,0,0.95
1373,20,0,0,1.0
1374,1,19,1,0.95
1375,0,20,1,1.0
1376,20,0,0,1.0
1377,16,4,0,0.8
1378,0,20,1,1.0
1379,20,0,0,1.0
1380,20,0,0,1.0
1381,20,0,0,1.0
1382,20,0,0,1.0
1383,20,0,0,1.0
1384,20,0,0,1.0
1385,20,0,0,1.0
1386,0,20,1,1.0
1387,20,0,0,1.0
1388,20,0,0,1.0
1389,0,20,1,1.0
1390,0,20,1,1.0
1391,20,0,0,1.0
1392,0,20,1,1.0
1393,20,0,0,1.0
1394,0,20,1,1.0
1395,0,20,1,1.0
1396,20,0,0,1.0
1397,0,20,1,1.0
1398,20,0,0,1.0
1399,20,0,0,1.0
1400,0,20,1,1.0
1401,20,0,0,1.0
1402,0,20,1,1.0
1403,19,1,0,0.95
1404,0,20,1,1.0
1405,19,1,0,0.95
1406,20,0,0,1.0
1407,17,3,0,0.85
1408,20,0,0,1.0
1409,16,4,0,0.8
1410,20,0,0,1.0
1411,7,13,1,0.65
1412,9,11,1,0.55
1413,1,19,1,0.95
1414,1,19,1,0.95
1415,17,3,0,0.85
1416,0,20,1,1.0
1417,0,20,1,1.0
1418,0,20,1,1.0
1419,0,20,1,1.0
1420,0,20,1,1.0
1421,0,20,1,1.0
1422,20,0,0,1.0
1423,0,20,1,1.0
1424,0,20,1,1.0
1425,0,20,1,1.0
1426,0,20,1,1.0
1427,0,20,1,1.0
1428,20,0,0,1.0
1429,20,0,0,1.0
1430,0,20,1,1.0
1431,20,0,0,1.0
1432,0,20,1,1.0
1433,0,20,1,1.0
1434,20,0,0,1.0
1435,0,20,1,1.0
1436,1,19,1,0.95
1437,10,10,equal,0.5
1438,0,20,1,1.0
1439,0,20,1,1.0
1440,1,19,1,0.95
1441,0,20,1,1.0
1442,1,19,1,0.95
1443,1,19,1,0.95
1444,20,0,0,1.0
1445,14,6,0,0.7
1446,0,20,1,1.0
1447,20,0,0,1.0
1448,19,1,0,0.95
1449,20,0,0,1.0
1450,20,0,0,1.0
1451,9,11,1,0.55
1452,0,20,1,1.0
1453,20,0,0,1.0
1454,20,0,0,1.0
1455,20,0,0,1.0
1456,0,20,1,1.0
1457,4,16,1,0.8
1458,20,0,0,1.0
1459,0,20,1,1.0
1460,20,0,0,1.0
1461,0,20,1,1.0
1462,19,1,0,0.95
1463,0,20,1,1.0
1464,0,20,1,1.0
1465,20,0,0,1.0
1466,20,0,0,1.0
1467,0,20,1,1.0
1468,18,2,0,0.9
1469,20,0,0,1.0
1470,20,0,0,1.0
1471,14,6,0,0.7
1472,0,20,1,1.0
1473,20,0,0,1.0
1474,0,20,1,1.0
1475,0,20,1,1.0
1476,8,12,1,0.6
1477,0,20,1,1.0
1478,16,4,0,0.8
1479,0,20,1,1.0
1480,20,0,0,1.0
1481,0,20,1,1.0
1482,20,0,0,1.0
1483,0,20,1,1.0
1484,20,0,0,1.0
1485,0,20,1,1.0
1486,0,20,1,1.0
1487,0,20,1,1.0
1488,18,2,0,0.9
1489,0,20,1,1.0
1490,20,0,0,1.0
1491,17,3,0,0.85
1492,0,20,1,1.0
1493,0,20,1,1.0
1494,20,0,0,1.0
1495,1,19,1,0.95
1496,11,9,0,0.55
1497,20,0,0,1.0
1498,0,20,1,1.0
1499,0,20,1,1.0
1500,2,18,1,0.9
1501,0,20,1,1.0
1502,20,0,0,1.0
1503,2,18,1,0.9
1504,3,17,1,0.85
1505,20,0,0,1.0
1506,20,0,0,1.0
1507,18,2,0,0.9
1508,20,0,0,1.0
1509,20,0,0,1.0
1510,20,0,0,1.0
1511,0,20,1,1.0
1512,0,20,1,1.0
1513,0,20,1,1.0
1514,20,0,0,1.0
1515,0,20,1,1.0
1516,20,0,0,1.0
1517,20,0,0,1.0
1518,19,1,0,0.95
1519,0,20,1,1.0
1520,2,18,1,0.9
1521,20,0,0,1.0
1522,20,0,0,1.0
1523,20,0,0,1.0
1524,20,0,0,1.0
1525,0,20,1,1.0
1526,20,0,0,1.0
1527,0,20,1,1.0
1528,0,20,1,1.0
1529,20,0,0,1.0
1530,20,0,0,1.0
1531,20,0,0,1.0
1532,0,20,1,1.0
1533,2,18,1,0.9
1534,16,4,0,0.8
1535,0,20,1,1.0
1536,0,20,1,1.0
1537,0,20,1,1.0
1538,20,0,0,1.0
1539,20,0,0,1.0
1540,0,20,1,1.0
1541,0,20,1,1.0
1542,1,19,1,0.95
1543,20,0,0,1.0
1544,0,20,1,1.0
1545,19,1,0,0.95
1546,0,20,1,1.0
1547,0,20,1,1.0
1548,20,0,0,1.0
1549,0,20,1,1.0
1550,0,20,1,1.0
1551,20,0,0,1.0
1552,20,0,0,1.0
1553,0,20,1,1.0
1554,0,20,1,1.0
1555,19,1,0,0.95
1556,20,0,0,1.0
1557,0,20,1,1.0
1558,0,20,1,1.0
1559,0,20,1,1.0
1560,20,0,0,1.0
1561,0,20,1,1.0
1562,20,0,0,1.0
1563,0,20,1,1.0
1564,13,7,0,0.65
1565,4,16,1,0.8
1566,0,20,1,1.0
1567,20,0,0,1.0
1568,0,20,1,1.0
1569,0,20,1,1.0
1570,0,20,1,1.0
1571,0,20,1,1.0
1572,1,19,1,0.95
1573,0,20,1,1.0
1574,1,19,1,0.95
1575,19,1,0,0.95
1576,0,20,1,1.0
1577,0,20,1,1.0
1578,0,20,1,1.0
1579,18,2,0,0.9
1580,20,0,0,1.0
1581,8,12,1,0.6
1582,19,1,0,0.95
1583,0,20,1,1.0
1584,0,20,1,1.0
1585,0,20,1,1.0
1586,0,20,1,1.0
1587,1,19,1,0.95
1588,20,0,0,1.0
1589,0,20,1,1.0
1590,20,0,0,1.0
1591,19,1,0,0.95
1592,7,13,1,0.65
1593,20,0,0,1.0
1594,20,0,0,1.0
1595,20,0,0,1.0
1596,16,4,0,0.8
1597,2,18,1,0.9
1598,20,0,0,1.0
1599,20,0,0,1.0
1600,18,2,0,0.9
1601,20,0,0,1.0
1602,20,0,0,1.0
1603,20,0,0,1.0
1604,20,0,0,1.0
1605,20,0,0,1.0
1606,0,20,1,1.0
1607,0,20,1,1.0
1608,20,0,0,1.0
1609,0,20,1,1.0
1610,20,0,0,1.0
1611,2,18,1,0.9
1612,20,0,0,1.0
1613,20,0,0,1.0
1614,0,20,1,1.0
1615,20,0,0,1.0
1616,15,5,0,0.75
1617,0,20,1,1.0
1618,20,0,0,1.0
1619,3,17,1,0.85
1620,20,0,0,1.0
1621,20,0,0,1.0
1622,20,0,0,1.0
1623,18,2,0,0.9
1624,0,20,1,1.0
1625,20,0,0,1.0
1626,19,1,0,0.95
1627,0,20,1,1.0
1628,0,20,1,1.0
1629,0,20,1,1.0
1630,20,0,0,1.0
1631,20,0,0,1.0
1632,18,2,0,0.9
1633,20,0,0,1.0
1634,20,0,0,1.0
1635,20,0,0,1.0
1636,13,7,0,0.65
1637,0,20,1,1.0
1638,0,20,1,1.0
1639,3,17,1,0.85
1640,19,1,0,0.95
1641,0,20,1,1.0
1642,20,0,0,1.0
1643,18,2,0,0.9
1644,0,20,1,1.0
1645,0,20,1,1.0
1646,20,0,0,1.0
1647,9,11,1,0.55
1648,0,20,1,1.0
1649,0,20,1,1.0
1650,11,9,0,0.55
1651,20,0,0,1.0
1652,20,0,0,1.0
1653,20,0,0,1.0
1654,19,1,0,0.95
1655,20,0,0,1.0
1656,0,20,1,1.0
1657,20,0,0,1.0
1658,2,18,1,0.9
1659,0,20,1,1.0
1660,20,0,0,1.0
1661,16,4,0,0.8
1662,20,0,0,1.0
1663,20,0,0,1.0
1664,0,20,1,1.0
1665,3,17,1,0.85
1666,20,0,0,1.0
1667,2,18,1,0.9
1668,0,20,1,1.0
1669,20,0,0,1.0
1670,10,10,equal,0.5
1671,0,20,1,1.0
1672,0,20,1,1.0
1673,0,20,1,1.0
1674,0,20,1,1.0
1675,0,20,1,1.0
1676,0,20,1,1.0
1677,20,0,0,1.0
1678,0,20,1,1.0
1679,20,0,0,1.0
1680,1,19,1,0.95
1681,20,0,0,1.0
1682,13,7,0,0.65
1683,20,0,0,1.0
1684,20,0,0,1.0
1685,20,0,0,1.0
1686,19,1,0,0.95
1687,0,20,1,1.0
1688,7,13,1,0.65
1689,19,1,0,0.95
1690,20,0,0,1.0
1691,19,1,0,0.95
1692,0,20,1,1.0
1693,20,0,0,1.0
1694,20,0,0,1.0
1695,17,3,0,0.85
1696,20,0,0,1.0
1697,19,1,0,0.95
1698,0,20,1,1.0
1699,20,0,0,1.0
1700,20,0,0,1.0
1701,20,0,0,1.0
1702,20,0,0,1.0
1703,20,0,0,1.0
1704,20,0,0,1.0
1705,1,19,1,0.95
1706,20,0,0,1.0
1707,20,0,0,1.0
1708,20,0,0,1.0
1709,0,20,1,1.0
1710,20,0,0,1.0
1711,20,0,0,1.0
1712,20,0,0,1.0
1713,0,20,1,1.0
1714,20,0,0,1.0
1715,0,20,1,1.0
1716,20,0,0,1.0
1717,15,5,0,0.75
1718,20,0,0,1.0
1719,20,0,0,1.0
1720,20,0,0,1.0
1721,0,20,1,1.0
1722,20,0,0,1.0
1723,0,20,1,1.0
1724,0,20,1,1.0
1725,2,18,1,0.9
1726,20,0,0,1.0
1727,20,0,0,1.0
1728,20,0,0,1.0
1729,20,0,0,1.0
1730,20,0,0,1.0
1731,0,20,1,1.0
1732,1,19,1,0.95
1733,19,1,0,0.95
1734,0,20,1,1.0
1735,20,0,0,1.0
1736,0,20,1,1.0
1737,3,17,1,0.85
1738,0,20,1,1.0
1739,0,20,1,1.0
1740,0,20,1,1.0
1741,20,0,0,1.0
1742,20,0,0,1.0
1743,20,0,0,1.0
1744,0,20,1,1.0
1745,20,0,0,1.0
1746,20,0,0,1.0
1747,0,20,1,1.0
1748,0,20,1,1.0
1749,0,20,1,1.0
1750,20,0,0,1.0
1751,2,18,1,0.9
1752,0,20,1,1.0
1753,0,20,1,1.0
1754,0,20,1,1.0
1755,0,20,1,1.0
1756,0,20,1,1.0
1757,0,20,1,1.0
1758,0,20,1,1.0
1759,20,0,0,1.0
1760,20,0,0,1.0
1761,0,20,1,1.0
1762,20,0,0,1.0
1763,20,0,0,1.0
1764,20,0,0,1.0
1765,20,0,0,1.0
1766,0,20,1,1.0
1767,19,1,0,0.95
1768,0,20,1,1.0
1769,0,20,1,1.0
1770,20,0,0,1.0
1771,0,20,1,1.0
1772,20,0,0,1.0
1773,20,0,0,1.0
1774,0,20,1,1.0
1775,20,0,0,1.0
1776,19,1,0,0.95
1777,0,20,1,1.0
1778,16,4,0,0.8
1779,0,20,1,1.0
1780,19,1,0,0.95
1781,0,20,1,1.0
1782,19,1,0,0.95
1783,20,0,0,1.0
1784,15,5,0,0.75
1785,20,0,0,1.0
1786,0,20,1,1.0
1787,20,0,0,1.0
1788,20,0,0,1.0
1789,20,0,0,1.0
1790,0,20,1,1.0
1791,20,0,0,1.0
1792,0,20,1,1.0
1793,20,0,0,1.0
1794,0,20,1,1.0
1795,20,0,0,1.0
1796,20,0,0,1.0
1797,2,18,1,0.9
1798,0,20,1,1.0
1799,20,0,0,1.0
1800,0,20,1,1.0
1801,0,20,1,1.0
1802,0,20,1,1.0
1803,0,20,1,1.0
1804,19,1,0,0.95
1805,0,20,1,1.0
1806,0,20,1,1.0
1807,18,2,0,0.9
1808,20,0,0,1.0
1809,20,0,0,1.0
1810,2,18,1,0.9
1811,0,20,1,1.0
1812,20,0,0,1.0
1813,0,20,1,1.0
1814,14,6,0,0.7
1815,0,20,1,1.0
1816,0,20,1,1.0
1817,20,0,0,1.0
1818,20,0,0,1.0
1819,0,20,1,1.0
1820,20,0,0,1.0
1821,20,0,0,1.0
1822,20,0,0,1.0
1823,19,1,0,0.95
1824,20,0,0,1.0
1825,20,0,0,1.0
1826,0,20,1,1.0
1827,20,0,0,1.0
1828,3,17,1,0.85
1829,20,0,0,1.0
1830,1,19,1,0.95
1831,20,0,0,1.0
1832,20,0,0,1.0
1833,0,20,1,1.0
1834,20,0,0,1.0
1835,8,12,1,0.6
1836,0,20,1,1.0
1837,20,0,0,1.0
1838,0,20,1,1.0
1839,20,0,0,1.0
1840,0,20,1,1.0
1841,20,0,0,1.0
1842,0,20,1,1.0
1843,20,0,0,1.0
1844,0,20,1,1.0
1845,0,20,1,1.0
1846,0,20,1,1.0
1847,0,20,1,1.0
1848,1,19,1,0.95
1849,0,20,1,1.0
1850,5,15,1,0.75
1851,20,0,0,1.0
1852,3,17,1,0.85
1853,20,0,0,1.0
1854,0,20,1,1.0
1855,20,0,0,1.0
1856,20,0,0,1.0
1857,20,0,0,1.0
1858,3,17,1,0.85
1859,20,0,0,1.0
1860,20,0,0,1.0
1861,20,0,0,1.0
1862,20,0,0,1.0
1863,0,20,1,1.0
1864,20,0,0,1.0
1865,0,20,1,1.0
1866,0,20,1,1.0
1867,5,15,1,0.75
1868,0,20,1,1.0
1869,0,20,1,1.0
1870,2,18,1,0.9
1871,14,6,0,0.7
1872,20,0,0,1.0
1873,0,20,1,1.0
1874,19,1,0,0.95
1875,20,0,0,1.0
1876,0,20,1,1.0
1877,20,0,0,1.0
1878,20,0,0,1.0
1879,20,0,0,1.0
1880,0,20,1,1.0
1881,12,8,0,0.6
1882,5,15,1,0.75
1883,0,20,1,1.0
1884,0,20,1,1.0
1885,20,0,0,1.0
1886,20,0,0,1.0
1887,15,5,0,0.75
1888,12,8,0,0.6
1889,20,0,0,1.0
1890,20,0,0,1.0
1891,20,0,0,1.0
1892,2,18,1,0.9
1893,20,0,0,1.0
1894,20,0,0,1.0
1895,20,0,0,1.0
1896,16,4,0,0.8
1897,0,20,1,1.0
1898,0,20,1,1.0
1899,0,20,1,1.0
1900,13,7,0,0.65
1901,19,1,0,0.95
1902,0,20,1,1.0
1903,20,0,0,1.0
1904,20,0,0,1.0
1905,19,1,0,0.95
1906,20,0,0,1.0
1907,19,1,0,0.95
1908,20,0,0,1.0
1909,10,10,equal,0.5
1910,0,20,1,1.0
1911,20,0,0,1.0
1912,0,20,1,1.0
1913,0,20,1,1.0
1914,0,20,1,1.0
1915,20,0,0,1.0
1916,0,20,1,1.0
1917,19,1,0,0.95
1918,20,0,0,1.0
1919,17,3,0,0.85
1920,0,20,1,1.0
1921,20,0,0,1.0
1922,0,20,1,1.0
1923,20,0,0,1.0
1924,0,20,1,1.0
1925,20,0,0,1.0
1926,20,0,0,1.0
1927,20,0,0,1.0
1928,10,10,equal,0.5
1929,0,20,1,1.0
1930,20,0,0,1.0
1931,0,20,1,1.0
1932,0,20,1,1.0
1933,0,20,1,1.0
1934,20,0,0,1.0
1935,20,0,0,1.0
1936,4,16,1,0.8
1937,0,20,1,1.0
1938,0,20,1,1.0
1939,0,20,1,1.0
1940,20,0,0,1.0
1941,0,20,1,1.0
1942,0,20,1,1.0
1943,0,20,1,1.0
1944,20,0,0,1.0
1945,0,20,1,1.0
1946,20,0,0,1.0
1947,0,20,1,1.0
1948,0,20,1,1.0
1949,20,0,0,1.0
1950,0,20,1,1.0
1951,8,12,1,0.6
1952,20,0,0,1.0
1953,20,0,0,1.0
1954,20,0,0,1.0
1955,0,20,1,1.0
1956,20,0,0,1.0
1957,20,0,0,1.0
1958,0,20,1,1.0
1959,20,0,0,1.0
1960,1,19,1,0.95
1961,0,20,1,1.0
1962,20,0,0,1.0
1963,5,15,1,0.75
1964,20,0,0,1.0
1965,0,20,1,1.0
1966,10,10,equal,0.5
1967,0,20,1,1.0
1968,20,0,0,1.0
1969,20,0,0,1.0
1970,20,0,0,1.0
1971,1,19,1,0.95
1972,0,20,1,1.0
1973,20,0,0,1.0
1974,20,0,0,1.0
1975,0,20,1,1.0
1976,10,10,equal,0.5
1977,20,0,0,1.0
1978,19,1,0,0.95
1979,0,20,1,1.0
1980,17,3,0,0.85
1981,20,0,0,1.0
1982,18,2,0,0.9
1983,14,6,0,0.7
1984,20,0,0,1.0
1985,18,2,0,0.9
1986,20,0,0,1.0
1987,20,0,0,1.0
1988,0,20,1,1.0
1989,20,0,0,1.0
1990,20,0,0,1.0
1991,0,20,1,1.0
1992,20,0,0,1.0
1993,0,20,1,1.0
1994,0,20,1,1.0
1995,0,20,1,1.0
1996,0,20,1,1.0
1997,20,0,0,1.0
1998,6,14,1,0.7
1999,20,0,0,1.0
2000,0,20,1,1.0
2001,20,0,0,1.0
2002,20,0,0,1.0
2003,0,20,1,1.0
2004,20,0,0,1.0
2005,20,0,0,1.0
2006,6,14,1,0.7
2007,20,0,0,1.0
2008,17,3,0,0.85
2009,19,1,0,0.95
2010,0,20,1,1.0
2011,0,20,1,1.0
2012,0,20,1,1.0
2013,0,20,1,1.0
2014,14,6,0,0.7
2015,0,20,1,1.0
2016,11,9,0,0.55
2017,20,0,0,1.0
2018,0,20,1,1.0
2019,20,0,0,1.0
2020,20,0,0,1.0
2021,20,0,0,1.0
2022,0,20,1,1.0
2023,20,0,0,1.0
2024,20,0,0,1.0
2025,0,20,1,1.0
2026,19,1,0,0.95
2027,10,10,equal,0.5
2028,0,20,1,1.0
2029,20,0,0,1.0
2030,20,0,0,1.0
2031,20,0,0,1.0
2032,17,3,0,0.85
2033,1,19,1,0.95
2034,0,20,1,1.0
2035,20,0,0,1.0
2036,20,0,0,1.0
2037,20,0,0,1.0
2038,17,3,0,0.85
2039,20,0,0,1.0
2040,20,0,0,1.0
2041,20,0,0,1.0
2042,19,1,0,0.95
2043,20,0,0,1.0
2044,20,0,0,1.0
2045,18,2,0,0.9
2046,0,20,1,1.0
2047,20,0,0,1.0
2048,19,1,0,0.95
2049,0,20,1,1.0
2050,0,20,1,1.0
2051,12,8,0,0.6
2052,0,20,1,1.0
2053,20,0,0,1.0
2054,16,4,0,0.8
2055,0,20,1,1.0
2056,0,20,1,1.0
2057,0,20,1,1.0
2058,0,20,1,1.0
2059,0,20,1,1.0
2060,0,20,1,1.0
2061,0,20,1,1.0
2062,0,20,1,1.0
2063,2,18,1,0.9
2064,20,0,0,1.0
2065,0,20,1,1.0
2066,0,20,1,1.0
2067,0,20,1,1.0
2068,2,18,1,0.9
2069,0,20,1,1.0
2070,0,20,1,1.0
2071,0,20,1,1.0
2072,20,0,0,1.0
2073,0,20,1,1.0
2074,18,2,0,0.9
2075,19,1,0,0.95
2076,20,0,0,1.0
2077,20,0,0,1.0
2078,0,20,1,1.0
2079,1,19,1,0.95
2080,0,20,1,1.0
2081,20,0,0,1.0
2082,8,12,1,0.6
2083,20,0,0,1.0
2084,0,20,1,1.0
2085,20,0,0,1.0
2086,20,0,0,1.0
2087,20,0,0,1.0
2088,20,0,0,1.0
2089,1,19,1,0.95
2090,0,20,1,1.0
2091,20,0,0,1.0
2092,4,16,1,0.8
2093,2,18,1,0.9
2094,20,0,0,1.0
2095,17,3,0,0.85
2096,20,0,0,1.0
2097,6,14,1,0.7
2098,0,20,1,1.0
2099,20,0,0,1.0
2100,0,20,1,1.0
2101,0,20,1,1.0
2102,0,20,1,1.0
2103,20,0,0,1.0
2104,1,19,1,0.95
2105,20,0,0,1.0
2106,18,2,0,0.9
2107,0,20,1,1.0
2108,19,1,0,0.95
2109,20,0,0,1.0
2110,1,19,1,0.95
2111,19,1,0,0.95
2112,1,19,1,0.95
2113,16,4,0,0.8
2114,7,13,1,0.65
2115,0,20,1,1.0
2116,0,20,1,1.0
2117,20,0,0,1.0
2118,20,0,0,1.0
2119,0,20,1,1.0
2120,20,0,0,1.0
2121,0,20,1,1.0
2122,0,20,1,1.0
2123,20,0,0,1.0
2124,20,0,0,1.0
2125,20,0,0,1.0
2126,0,20,1,1.0
2127,20,0,0,1.0
2128,20,0,0,1.0
2129,0,20,1,1.0
2130,1,19,1,0.95
2131,20,0,0,1.0
2132,0,20,1,1.0
2133,8,12,1,0.6
2134,20,0,0,1.0
2135,0,20,1,1.0
2136,20,0,0,1.0
2137,0,20,1,1.0
2138,12,8,0,0.6
2139,20,0,0,1.0
2140,0,20,1,1.0
2141,12,8,0,0.6
2142,0,20,1,1.0
2143,14,6,0,0.7
2144,19,1,0,0.95
2145,3,17,1,0.85
2146,15,5,0,0.75
2147,20,0,0,1.0
2148,20,0,0,1.0
2149,0,20,1,1.0
2150,20,0,0,1.0
2151,20,0,0,1.0
2152,20,0,0,1.0
2153,20,0,0,1.0
2154,20,0,0,1.0
2155,14,6,0,0.7
2156,20,0,0,1.0
2157,0,20,1,1.0
2158,20,0,0,1.0
2159,20,0,0,1.0
2160,20,0,0,1.0
2161,20,0,0,1.0
2162,19,1,0,0.95
2163,0,20,1,1.0
2164,20,0,0,1.0
2165,0,20,1,1.0
2166,20,0,0,1.0
2167,9,11,1,0.55
2168,0,20,1,1.0
2169,0,20,1,1.0
2170,0,20,1,1.0
2171,16,4,0,0.8
2172,3,17,1,0.85
2173,1,19,1,0.95
2174,1,19,1,0.95
2175,0,20,1,1.0
2176,0,20,1,1.0
2177,20,0,0,1.0
2178,0,20,1,1.0
2179,0,20,1,1.0
2180,0,20,1,1.0
2181,0,20,1,1.0
2182,5,15,1,0.75
2183,20,0,0,1.0
2184,20,0,0,1.0
2185,12,8,0,0.6
2186,1,19,1,0.95
2187,0,20,1,1.0
2188,2,18,1,0.9
2189,0,20,1,1.0
2190,0,20,1,1.0
2191,20,0,0,1.0
2192,11,9,0,0.55
2193,1,19,1,0.95
2194,20,0,0,1.0
2195,1,19,1,0.95
2196,1,19,1,0.95
2197,3,17,1,0.85
2198,5,15,1,0.75
2199,0,20,1,1.0
2200,0,20,1,1.0
2201,0,20,1,1.0
2202,0,20,1,1.0
2203,20,0,0,1.0
2204,0,20,1,1.0
2205,0,20,1,1.0
2206,20,0,0,1.0
2207,0,20,1,1.0
2208,20,0,0,1.0
2209,0,20,1,1.0
2210,20,0,0,1.0
2211,20,0,0,1.0
2212,0,20,1,1.0
2213,8,12,1,0.6
2214,1,19,1,0.95
2215,20,0,0,1.0
2216,20,0,0,1.0
2217,0,20,1,1.0
2218,0,20,1,1.0
2219,20,0,0,1.0
2220,16,4,0,0.8
2221,0,20,1,1.0
2222,0,20,1,1.0
